image_id,category_id,score,bbox_xyxy,bbox_xywh,is_tp,matched_gt_index,best_same_iou,best_any_iou,best_any_class,error_type,file_name,predicted_class,best_any_class_name
485,0,0.39055123925209045,"[36.17630386352539, 361.2917785644531, 115.68296813964844, 416.564453125]","[36.17630386352539, 361.2917785644531, 79.50666427612305, 55.272674560546875]",False,,0.0,0.0,1,background_or_unlabeled,Japan_007767.jpg,D00,D10
690,1,0.39053109288215637,"[388.8914794921875, 450.0901794433594, 599.1160888671875, 495.0995788574219]","[388.8914794921875, 450.0901794433594, 210.224609375, 45.0093994140625]",False,,0.0,0.3049237808255991,2,localization,Japan_011536.jpg,D10,D20
439,2,0.39050623774528503,"[168.3058624267578, 536.5403442382812, 227.50982666015625, 592.7855224609375]","[168.3058624267578, 536.5403442382812, 59.20396423339844, 56.24517822265625]",False,,0.0,0.0,1,background_or_unlabeled,Japan_007095.jpg,D20,D10
478,1,0.39036592841148376,"[127.13945770263672, 485.9139099121094, 310.0782775878906, 518.3104248046875]","[127.13945770263672, 485.9139099121094, 182.9388198852539, 32.396514892578125]",False,,0.0,0.06271762361758207,2,background_or_unlabeled,Japan_007636.jpg,D10,D20
56,0,0.390131413936615,"[6.552725791931152, 130.45819091796875, 155.68438720703125, 312.4919738769531]","[6.552725791931152, 130.45819091796875, 149.1316614151001, 182.03378295898438]",False,,0.0,0.0,3,background_or_unlabeled,Japan_000994.jpg,D00,D40
706,0,0.3899396061897278,"[135.31683349609375, 193.14512634277344, 231.51895141601562, 329.7913818359375]","[135.31683349609375, 193.14512634277344, 96.20211791992188, 136.64625549316406]",False,,0.0,0.0,2,background_or_unlabeled,Japan_011717.jpg,D00,D20
226,1,0.38992545008659363,"[408.5368347167969, 420.4063720703125, 475.1281433105469, 448.8379211425781]","[408.5368347167969, 420.4063720703125, 66.59130859375, 28.431549072265625]",False,,0.0,0.7384990449304847,0,class_confusion,Japan_003814.jpg,D10,D00
488,2,0.3896814286708832,"[310.998046875, 438.34100341796875, 599.4688720703125, 597.6378173828125]","[310.998046875, 438.34100341796875, 288.4708251953125, 159.29681396484375]",False,,0.0,0.1184307161760159,1,localization,Japan_007809.jpg,D20,D10
212,0,0.38943201303482056,"[215.04696655273438, 342.9128723144531, 251.1917724609375, 381.03594970703125]","[215.04696655273438, 342.9128723144531, 36.144805908203125, 38.123077392578125]",False,,0.0,0.6434605047319356,2,class_confusion,Japan_003623.jpg,D00,D20
10,1,0.3893086612224579,"[201.8427734375, 393.9035949707031, 387.1721496582031, 418.70452880859375]","[201.8427734375, 393.9035949707031, 185.32937622070312, 24.800933837890625]",False,,0.0,0.12876100551588449,2,localization,Japan_000128.jpg,D10,D20
148,2,0.38930055499076843,"[215.90673828125, 395.1585388183594, 528.4803466796875, 588.5774536132812]","[215.90673828125, 395.1585388183594, 312.5736083984375, 193.41891479492188]",False,,0.5412641887834996,0.5412641887834996,2,duplicate,Japan_002684.jpg,D20,D20
218,0,0.3888339102268219,"[367.92138671875, 406.7488098144531, 436.5045471191406, 471.6264343261719]","[367.92138671875, 406.7488098144531, 68.58316040039062, 64.87762451171875]",False,,0.19747160869546754,0.19747160869546754,0,localization,Japan_003718.jpg,D00,D00
110,0,0.38844844698905945,"[394.00469970703125, 168.4425506591797, 587.7548828125, 438.9895935058594]","[394.00469970703125, 168.4425506591797, 193.75018310546875, 270.5470428466797]",False,,0.0,0.801236698280194,2,class_confusion,Japan_002006.jpg,D00,D20
687,1,0.3879934549331665,"[70.97540283203125, 441.3533935546875, 229.9299774169922, 471.4307556152344]","[70.97540283203125, 441.3533935546875, 158.95457458496094, 30.077362060546875]",False,,0.10388623071988748,0.10388623071988748,1,localization,Japan_011506.jpg,D10,D10
117,3,0.38760286569595337,"[413.50006103515625, 554.9174194335938, 574.2723999023438, 599.109375]","[413.50006103515625, 554.9174194335938, 160.7723388671875, 44.19195556640625]",False,,0.4166237683566624,0.4166237683566624,3,localization,Japan_002153.jpg,D40,D40
32,2,0.38747093081474304,"[73.51805877685547, 389.85174560546875, 549.1691284179688, 597.5477294921875]","[73.51805877685547, 389.85174560546875, 475.6510696411133, 207.69598388671875]",False,,0.43911751089549217,0.43911751089549217,2,localization,Japan_000579.jpg,D20,D20
252,1,0.3870695233345032,"[133.1523895263672, 437.9118347167969, 362.92236328125, 460.9070129394531]","[133.1523895263672, 437.9118347167969, 229.7699737548828, 22.99517822265625]",False,,0.0,0.0,2,background_or_unlabeled,Japan_004139.jpg,D10,D20
535,0,0.3867877125740051,"[348.42718505859375, 409.3579406738281, 507.3813781738281, 458.32763671875]","[348.42718505859375, 409.3579406738281, 158.95419311523438, 48.969696044921875]",False,,0.0,0.38545445316279314,1,localization,Japan_008767.jpg,D00,D10
212,1,0.38675642013549805,"[2.311518669128418, 523.64892578125, 121.5308837890625, 556.9407958984375]","[2.311518669128418, 523.64892578125, 119.21936511993408, 33.2918701171875]",False,,0.0,0.12886479282553245,2,localization,Japan_003623.jpg,D10,D20
786,0,0.38666293025016785,"[390.336669921875, 396.2771911621094, 420.6883850097656, 436.08331298828125]","[390.336669921875, 396.2771911621094, 30.351715087890625, 39.806121826171875]",False,,0.12925153665270764,0.12925153665270764,0,localization,Japan_013065.jpg,D00,D00
245,2,0.3861950635910034,"[371.90802001953125, 393.83319091796875, 586.5169067382812, 594.2461547851562]","[371.90802001953125, 393.83319091796875, 214.60888671875, 200.4129638671875]",False,,0.7269472726925101,0.7269472726925101,2,duplicate,Japan_004062.jpg,D20,D20
332,3,0.38618502020835876,"[230.35411071777344, 227.504638671875, 300.2138366699219, 269.8304138183594]","[230.35411071777344, 227.504638671875, 69.85972595214844, 42.325775146484375]",False,,0.0,0.06801773676034353,2,background_or_unlabeled,Japan_005395.jpg,D40,D20
153,2,0.38609859347343445,"[355.479248046875, 366.2752380371094, 584.6800537109375, 575.3809814453125]","[355.479248046875, 366.2752380371094, 229.2008056640625, 209.10574340820312]",False,,0.7540434773095783,0.7540434773095783,2,duplicate,Japan_002729.jpg,D20,D20
498,1,0.3859561085700989,"[143.57281494140625, 418.1906433105469, 263.7763366699219, 439.8031005859375]","[143.57281494140625, 418.1906433105469, 120.20352172851562, 21.612457275390625]",False,,0.0,0.02090932050340723,2,background_or_unlabeled,Japan_008003.jpg,D10,D20
604,0,0.38503068685531616,"[173.7426300048828, 428.7073669433594, 223.32798767089844, 511.6734619140625]","[173.7426300048828, 428.7073669433594, 49.585357666015625, 82.96609497070312]",False,,0.3917257182703232,0.3917257182703232,0,localization,Japan_010315.jpg,D00,D00
714,2,0.3842971622943878,"[216.6916961669922, 401.6104431152344, 365.2030944824219, 551.8892822265625]","[216.6916961669922, 401.6104431152344, 148.5113983154297, 150.27883911132812]",False,,0.35930444895267877,0.35930444895267877,2,localization,Japan_011851.jpg,D20,D20
637,1,0.38411855697631836,"[150.19981384277344, 448.167236328125, 265.623046875, 471.5257568359375]","[150.19981384277344, 448.167236328125, 115.42323303222656, 23.3585205078125]",False,,0.0,0.004568010019816781,0,background_or_unlabeled,Japan_010833.jpg,D10,D00
465,0,0.3840852379798889,"[335.3880615234375, 414.59344482421875, 428.1452941894531, 507.7525634765625]","[335.3880615234375, 414.59344482421875, 92.75723266601562, 93.15911865234375]",False,,0.3857670555266252,0.3857670555266252,0,localization,Japan_007420.jpg,D00,D00
75,1,0.3839145302772522,"[119.20269775390625, 291.9370422363281, 191.14598083496094, 306.2191162109375]","[119.20269775390625, 291.9370422363281, 71.94328308105469, 14.282073974609375]",False,,0.0,0.0,1,background_or_unlabeled,Japan_001423.jpg,D10,D10
74,2,0.38384926319122314,"[37.60982894897461, 444.4417419433594, 198.19976806640625, 595.6536865234375]","[37.60982894897461, 444.4417419433594, 160.58993911743164, 151.21194458007812]",False,,0.0,0.2876812189964433,0,localization,Japan_001396.jpg,D20,D00
76,1,0.3836584985256195,"[338.346923828125, 473.63763427734375, 512.8262939453125, 496.7283630371094]","[338.346923828125, 473.63763427734375, 174.4793701171875, 23.090728759765625]",False,,0.0,0.009756797186039773,0,background_or_unlabeled,Japan_001485.jpg,D10,D00
375,2,0.38334617018699646,"[219.33676147460938, 309.2512512207031, 429.2069396972656, 395.2570495605469]","[219.33676147460938, 309.2512512207031, 209.87017822265625, 86.00579833984375]",False,,0.08966267404947141,0.08966267404947141,2,background_or_unlabeled,Japan_006082.jpg,D20,D20
97,1,0.38329648971557617,"[145.05157470703125, 355.0030822753906, 440.89404296875, 395.57110595703125]","[145.05157470703125, 355.0030822753906, 295.84246826171875, 40.568023681640625]",False,,0.33515018597197116,0.33515018597197116,1,localization,Japan_001772.jpg,D10,D10
571,1,0.3832218647003174,"[288.45587158203125, 186.63973999023438, 539.2962646484375, 230.1399383544922]","[288.45587158203125, 186.63973999023438, 250.84039306640625, 43.50019836425781]",False,,0.0,0.7503546466789447,2,class_confusion,Japan_009509.jpg,D10,D20
218,0,0.3831454813480377,"[457.95947265625, 488.1264953613281, 537.376220703125, 547.8125]","[457.95947265625, 488.1264953613281, 79.416748046875, 59.686004638671875]",False,,0.13012555094329395,0.13012555094329395,0,localization,Japan_003718.jpg,D00,D00
409,0,0.3830875754356384,"[288.6722106933594, 329.6524963378906, 331.49072265625, 388.2193603515625]","[288.6722106933594, 329.6524963378906, 42.818511962890625, 58.566864013671875]",False,,0.0,0.08504168089462569,1,background_or_unlabeled,Japan_006513.jpg,D00,D10
459,3,0.3830614686012268,"[519.24853515625, 400.9799499511719, 599.3032836914062, 454.08697509765625]","[519.24853515625, 400.9799499511719, 80.05474853515625, 53.107025146484375]",False,,0.0,0.43739398596214263,2,localization,Japan_007347.jpg,D40,D20
266,0,0.38295653462409973,"[273.4400939941406, 287.7230529785156, 286.6848449707031, 317.74755859375]","[273.4400939941406, 287.7230529785156, 13.2447509765625, 30.024505615234375]",False,,0.0,0.0,0,background_or_unlabeled,Japan_004268.jpg,D00,D00
40,0,0.3827942907810211,"[318.65478515625, 441.2590637207031, 353.724365234375, 479.5043640136719]","[318.65478515625, 441.2590637207031, 35.069580078125, 38.24530029296875]",False,,0.0,0.0,1,background_or_unlabeled,Japan_000671.jpg,D00,D10
621,2,0.3824605345726013,"[2.33842134475708, 337.7026062011719, 595.1516723632812, 599.263916015625]","[2.33842134475708, 337.7026062011719, 592.8132510185242, 261.5613098144531]",False,,0.5377763944923235,0.5377763944923235,2,duplicate,Japan_010585.jpg,D20,D20
351,0,0.38243207335472107,"[133.41213989257812, 264.5260925292969, 244.4014129638672, 507.2760314941406]","[133.41213989257812, 264.5260925292969, 110.98927307128906, 242.74993896484375]",False,,0.33033140936401956,0.33033140936401956,0,localization,Japan_005627.jpg,D00,D00
656,3,0.38219037652015686,"[470.2027587890625, 557.1198120117188, 536.8892211914062, 595.424560546875]","[470.2027587890625, 557.1198120117188, 66.68646240234375, 38.30474853515625]",False,,0.0,0.1034890162590855,2,localization,Japan_011066.jpg,D40,D20
645,0,0.38205763697624207,"[482.817138671875, 398.1495361328125, 596.2210693359375, 494.31195068359375]","[482.817138671875, 398.1495361328125, 113.4039306640625, 96.16241455078125]",False,,0.0,0.7066005844929799,2,class_confusion,Japan_010905.jpg,D00,D20
597,3,0.3819699287414551,"[140.76358032226562, 326.8059387207031, 181.29312133789062, 344.6283874511719]","[140.76358032226562, 326.8059387207031, 40.529541015625, 17.82244873046875]",False,,0.0,0.0,2,background_or_unlabeled,Japan_010140.jpg,D40,D20
726,3,0.38196149468421936,"[286.31085205078125, 501.0728759765625, 335.4696044921875, 545.0757446289062]","[286.31085205078125, 501.0728759765625, 49.15875244140625, 44.00286865234375]",False,,0.4154040794395886,0.4154040794395886,3,localization,Japan_011973.jpg,D40,D40
308,0,0.381957471370697,"[97.87217712402344, 297.8226013183594, 132.36163330078125, 338.0270080566406]","[97.87217712402344, 297.8226013183594, 34.48945617675781, 40.20440673828125]",False,,0.0,0.016265406292618183,1,background_or_unlabeled,Japan_004966.jpg,D00,D10
334,1,0.38183459639549255,"[528.3364868164062, 546.146240234375, 599.1956787109375, 568.5969848632812]","[528.3364868164062, 546.146240234375, 70.85919189453125, 22.45074462890625]",False,,0.0,0.0,2,background_or_unlabeled,Japan_005428.jpg,D10,D20
93,0,0.3817192018032074,"[7.056199073791504, 281.1986083984375, 150.6862335205078, 413.7552490234375]","[7.056199073791504, 281.1986083984375, 143.6300344467163, 132.556640625]",False,,0.0,0.16976521629310742,2,localization,Japan_001698.jpg,D00,D20
323,1,0.38167089223861694,"[173.9192657470703, 172.82542419433594, 289.99072265625, 199.08123779296875]","[173.9192657470703, 172.82542419433594, 116.07145690917969, 26.255813598632812]",False,,0.0,0.0,0,background_or_unlabeled,Japan_005290.jpg,D10,D00
226,2,0.38143864274024963,"[279.2048645019531, 468.8825378417969, 397.9184265136719, 538.2506103515625]","[279.2048645019531, 468.8825378417969, 118.71356201171875, 69.36807250976562]",False,,0.47246339425964984,0.47246339425964984,2,localization,Japan_003814.jpg,D20,D20
655,0,0.3812127411365509,"[199.5276641845703, 293.5700988769531, 244.5435791015625, 589.2535400390625]","[199.5276641845703, 293.5700988769531, 45.01591491699219, 295.6834411621094]",False,,0.7192662225559084,0.7192662225559084,0,duplicate,Japan_011062.jpg,D00,D00
161,0,0.3810780346393585,"[101.19441986083984, 205.34814453125, 267.7181091308594, 487.435546875]","[101.19441986083984, 205.34814453125, 166.52368927001953, 282.08740234375]",False,,0.32762641097477835,0.32762641097477835,0,localization,Japan_002856.jpg,D00,D00
185,1,0.3810402750968933,"[0.8162409067153931, 405.3326416015625, 98.03631591796875, 427.7191467285156]","[0.8162409067153931, 405.3326416015625, 97.22007501125336, 22.386505126953125]",False,,0.0,0.0,0,background_or_unlabeled,Japan_003127.jpg,D10,D00
486,2,0.38097885251045227,"[263.20794677734375, 349.95379638671875, 555.8646240234375, 443.1892395019531]","[263.20794677734375, 349.95379638671875, 292.65667724609375, 93.23544311523438]",False,,0.0,0.0,2,background_or_unlabeled,Japan_007782.jpg,D20,D20
27,2,0.38090333342552185,"[2.166670560836792, 302.2213134765625, 186.0172576904297, 533.6687622070312]","[2.166670560836792, 302.2213134765625, 183.8505871295929, 231.44744873046875]",False,,0.25082080364717374,0.25082080364717374,2,localization,Japan_000419.jpg,D20,D20
286,0,0.38058140873908997,"[202.36680603027344, 312.8068542480469, 241.26048278808594, 386.48065185546875]","[202.36680603027344, 312.8068542480469, 38.8936767578125, 73.67379760742188]",False,,0.0,0.6995148763299146,2,class_confusion,Japan_004590.jpg,D00,D20
52,0,0.38043567538261414,"[230.8580322265625, 388.9250183105469, 261.1615905761719, 482.7528381347656]","[230.8580322265625, 388.9250183105469, 30.303558349609375, 93.82781982421875]",False,,0.0,0.2106160602118406,2,localization,Japan_000871.jpg,D00,D20
632,2,0.38005220890045166,"[250.77877807617188, 309.29901123046875, 361.3914489746094, 365.3016052246094]","[250.77877807617188, 309.29901123046875, 110.6126708984375, 56.002593994140625]",False,,0.055067485389343945,0.055067485389343945,2,background_or_unlabeled,Japan_010784.jpg,D20,D20
161,0,0.379583477973938,"[388.5932922363281, 153.83326721191406, 428.84423828125, 210.65740966796875]","[388.5932922363281, 153.83326721191406, 40.250946044921875, 56.82414245605469]",False,,0.0,0.0,0,background_or_unlabeled,Japan_002856.jpg,D00,D00
334,2,0.37951499223709106,"[297.7791748046875, 349.5849304199219, 435.93389892578125, 400.9817810058594]","[297.7791748046875, 349.5849304199219, 138.15472412109375, 51.3968505859375]",False,,0.0,0.0,2,background_or_unlabeled,Japan_005428.jpg,D20,D20
425,1,0.3791649639606476,"[212.07650756835938, 470.02471923828125, 378.1037902832031, 499.13922119140625]","[212.07650756835938, 470.02471923828125, 166.02728271484375, 29.114501953125]",False,,0.0,0.08762233394422328,2,background_or_unlabeled,Japan_006888.jpg,D10,D20
13,3,0.3790908753871918,"[188.6228790283203, 396.9376220703125, 254.44943237304688, 444.8537292480469]","[188.6228790283203, 396.9376220703125, 65.82655334472656, 47.916107177734375]",False,,0.0,0.029945999024065462,2,background_or_unlabeled,Japan_000188.jpg,D40,D20
311,3,0.3790675103664398,"[91.24717712402344, 462.8013916015625, 131.2795867919922, 486.27166748046875]","[91.24717712402344, 462.8013916015625, 40.03240966796875, 23.47027587890625]",False,,0.0,0.0,3,background_or_unlabeled,Japan_005047.jpg,D40,D40
364,2,0.3781280219554901,"[59.19654846191406, 309.73724365234375, 191.38108825683594, 412.1949157714844]","[59.19654846191406, 309.73724365234375, 132.18453979492188, 102.45767211914062]",False,,0.0,0.2806933264927065,0,localization,Japan_005842.jpg,D20,D00
610,0,0.3780571222305298,"[167.35528564453125, 424.1110534667969, 224.03143310546875, 482.1216125488281]","[167.35528564453125, 424.1110534667969, 56.6761474609375, 58.01055908203125]",False,,0.4954513262243264,0.4954513262243264,0,localization,Japan_010392.jpg,D00,D00
